숙소_id,숙소_url,etc
4303741,https://www.airbnb.com/rooms/4303741,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 1개
4353400,https://www.airbnb.com/rooms/4353400,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4353449,https://www.airbnb.com/rooms/4353449,N/A
4311019,https://www.airbnb.com/rooms/4311019,퀸사이즈 침대 1개 · 공용 욕실
4318901,https://www.airbnb.com/rooms/4318901,더블 침대 1개 · 공용 욕실
4370310,https://www.airbnb.com/rooms/4370310,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4489396,https://www.airbnb.com/rooms/4489396,N/A
4496293,https://www.airbnb.com/rooms/4496293,더블 침대 1개 · 공용 욕실
4394351,https://www.airbnb.com/rooms/4394351,침대 1개 · 공용 욕실
4394652,https://www.airbnb.com/rooms/4394652,침대 1개 · 공용 욕실
4399282,https://www.airbnb.com/rooms/4399282,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4505046,https://www.airbnb.com/rooms/4505046,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4505591,https://www.airbnb.com/rooms/4505591,침대 1개 · 공용 욕실
4548102,https://www.airbnb.com/rooms/4548102,침대 3개 · 공용 욕실
4511385,https://www.airbnb.com/rooms/4511385,침대 1개 · 공용 욕실
4515628,https://www.airbnb.com/rooms/4515628,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4555939,https://www.airbnb.com/rooms/4555939,침대 1개 · 공용 욕실
4561244,https://www.airbnb.com/rooms/4561244,침대 1개 · 공용 화장실
4426530,https://www.airbnb.com/rooms/4426530,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 1개
4529397,https://www.airbnb.com/rooms/4529397,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4563051,https://www.airbnb.com/rooms/4563051,침대 1개 · 공용 욕실
4574708,https://www.airbnb.com/rooms/4574708,퀸사이즈 침대 1개 · 공용 욕실
4651137,https://www.airbnb.com/rooms/4651137,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
4726484,https://www.airbnb.com/rooms/4726484,침대 1개 · 공용 욕실
4586813,https://www.airbnb.com/rooms/4586813,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4592124,https://www.airbnb.com/rooms/4592124,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4660576,https://www.airbnb.com/rooms/4660576,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4747213,https://www.airbnb.com/rooms/4747213,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1.5개
4602121,https://www.airbnb.com/rooms/4602121,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4602763,https://www.airbnb.com/rooms/4602763,최대 인원 6명 · 원룸 · 침대 4개 · 욕실 1개
4755664,https://www.airbnb.com/rooms/4755664,더블 침대 1개 · 공용 욕실
4756532,https://www.airbnb.com/rooms/4756532,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4683522,https://www.airbnb.com/rooms/4683522,침대 1개 · 공용 욕실
4765794,https://www.airbnb.com/rooms/4765794,최대 인원 1명 · 원룸 · 침대 1개 · 욕실 1개
4696137,https://www.airbnb.com/rooms/4696137,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4771570,https://www.airbnb.com/rooms/4771570,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4641425,https://www.airbnb.com/rooms/4641425,최대 인원 4명 · 원룸 · 침대 2개 · 욕실 1개
4789503,https://www.airbnb.com/rooms/4789503,침대 3개 · 공용 욕실
4714344,https://www.airbnb.com/rooms/4714344,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4716758,https://www.airbnb.com/rooms/4716758,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4825987,https://www.airbnb.com/rooms/4825987,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4802772,https://www.airbnb.com/rooms/4802772,침대 1개 · 공용 욕실
4902316,https://www.airbnb.com/rooms/4902316,이층 침대 1개 · 공용 욕실
4907084,https://www.airbnb.com/rooms/4907084,침대 1개 · 공용 욕실
4911000,https://www.airbnb.com/rooms/4911000,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
5056762,https://www.airbnb.com/rooms/5056762,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4845696,https://www.airbnb.com/rooms/4845696,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4921093,https://www.airbnb.com/rooms/4921093,최대 인원 2명 · 원룸 · 침대 1개 · 욕실 1개
4850946,https://www.airbnb.com/rooms/4850946,최대 인원 2명 · 원룸 · 침대 2개 · 욕실 1개
5081205,https://www.airbnb.com/rooms/5081205,N/A
